maamar_id,date_occasion_parsha,title,continuation,hanacha_type,url,google_drive_count,google_drive_1,google_drive_2,google_drive_3,google_drive_4,google_drive_5,google_drive_6,google_drive_7,google_drive_8,google_drive_9,google_drive_10
707,,,,,https://www.mafteiach.app/maamorim/707,2,https://drive.google.com/open?id=1PJyDqvgiGrindGvhIKRUgXncg_3AQhBs\,https://drive.google.com/file/d/15PqWiyKd2mWeR4AglJIzFfmNR6SP4Y0d/view?usp=sharing\,,,,,,,,
708,,,,,https://www.mafteiach.app/maamorim/708,2,https://drive.google.com/open?id=1lfcmLXsD5REDlgmrlcs4UjwW1kEZCIxC\,https://drive.google.com/file/d/1SN85R-O-kuqYm3mMOojKOT47Gz7jjQ3H/view?usp=sharing\,,,,,,,,
709,,,,,https://www.mafteiach.app/maamorim/709,1,https://drive.google.com/open?id=1mOm6_4fEi9b2D-nt4SRrElQ33TECEWdw\,,,,,,,,,
710,,,,,https://www.mafteiach.app/maamorim/710,1,https://drive.google.com/open?id=12xU2B9TSWb4E466jQl2g4dGR123dtrFB\,,,,,,,,,
711,,,,,https://www.mafteiach.app/maamorim/711,2,https://drive.google.com/open?id=1TlqSyuOWZoPjc9ZoMowPMbq4Hol_MAv6\,https://drive.google.com/file/d/1m9qToFUmrNU8EfFdftXaSPDg0I_EV-v8/view?usp=drivesdk\,,,,,,,,
712,,,,,https://www.mafteiach.app/maamorim/712,1,https://drive.google.com/open?id=1daY_JJFxn9JnqJTAMg-424DNk1x4Cnn3\,,,,,,,,,
713,,,,,https://www.mafteiach.app/maamorim/713,1,https://drive.google.com/open?id=19MWQfZVtwDiJVjhjzmh03x7wKFvoF2lY\,,,,,,,,,
714,,,,,https://www.mafteiach.app/maamorim/714,1,https://drive.google.com/open?id=1EYvmN0hmnSKdLXUOFMjtyZ6C27SuzWl9\,,,,,,,,,
715,,,,,https://www.mafteiach.app/maamorim/715,3,https://drive.google.com/open?id=1G0KYzSVqJKoY-g0cKh8jvUeQB3DOI7LF\,https://drive.google.com/open?id=1oQe7JuOJw1Bs8p4ZSF5xIRS3gg8bNXp5\,https://drive.google.com/file/d/0B_UwzYOTIwDTTkh0RTIyTU1pWEE/view?usp=sharing&amp;resourcekey=0-__F7lwEi0HxcVgro7gYcLA\,,,,,,,
716,,,,,https://www.mafteiach.app/maamorim/716,1,https://drive.google.com/open?id=1pMolucBuAfM_FCo82wpnaOcut8r8Bn6m\,,,,,,,,,
717,,,,,https://www.mafteiach.app/maamorim/717,1,https://drive.google.com/open?id=1KoZliGWM-fRu6K4pCktkBLK9tQyEn52G\,,,,,,,,,
718,,,,,https://www.mafteiach.app/maamorim/718,1,https://drive.google.com/open?id=1x8ZlJwaXAFSkcVyXaD30CtmVVXHFmB3A\,,,,,,,,,
719,,,,,https://www.mafteiach.app/maamorim/719,1,https://drive.google.com/open?id=1-0_VSmaOmYkrCj8g60Pei_PfBZRiva0s\,,,,,,,,,
720,,,,,https://www.mafteiach.app/maamorim/720,1,https://drive.google.com/open?id=1RfTKfxTWsBPVilAI6CEG2XEAqw9cOcBF\,,,,,,,,,
721,,,,,https://www.mafteiach.app/maamorim/721,1,https://drive.google.com/open?id=17JKrbhUXEtCysCRw4Zf_lKyPyP21ONem\,,,,,,,,,
722,,,,,https://www.mafteiach.app/maamorim/722,1,https://drive.google.com/open?id=1kSLzd7qZp_cYRAjAKYDHzhMiANdw1ANU\,,,,,,,,,
723,,,,,https://www.mafteiach.app/maamorim/723,1,https://drive.google.com/open?id=1Zn8sNT8KPDxXm3BzzR-8Bm1e-s_SSJ5J\,,,,,,,,,
724,,,,,https://www.mafteiach.app/maamorim/724,1,https://drive.google.com/open?id=1rielYUJ1JBdD08x6y_-n7w5Xkse-Hf5s\,,,,,,,,,
725,,,,,https://www.mafteiach.app/maamorim/725,1,https://drive.google.com/open?id=1VW-iHp2YBEz-mWSTQQg31332rPhEG7Bv\,,,,,,,,,
726,,,,,https://www.mafteiach.app/maamorim/726,2,https://drive.google.com/open?id=1EPgU56WT8hYUXBGu8iWCpVYIcPOLd-hb\,https://drive.google.com/file/d/1oLIo5SCafZO-OpIiZ-iPBJQA5R8KI8m8/view\,,,,,,,,
727,,,,,https://www.mafteiach.app/maamorim/727,3,https://drive.google.com/open?id=1uKBTEz1iU2x2Wbqo42fY9NMvxXZ7XIKA\,https://drive.google.com/open?id=1aNxw6UD8qGLYHEp7NxGDs32B_mJKYhyM\,https://drive.google.com/file/d/1B1_3b1lxsX3jVtD0c83Hu2GvkYmGruhk/view?usp=drive_link\,,,,,,,
728,,,,,https://www.mafteiach.app/maamorim/728,1,https://drive.google.com/open?id=1_4PaTsGTEdq0jwDse3goNAZ9u6uWtAl4\,,,,,,,,,
729,,,,,https://www.mafteiach.app/maamorim/729,2,https://drive.google.com/open?id=1VfXpDYg0u0pQ_fa-S6F19MChbV3Qx6Nd\,https://drive.google.com/file/d/1PecfkrAULAFTCKD7RWu8ygkPKYSQjlyd/view?usp=drivesdk\,,,,,,,,
730,,,,,https://www.mafteiach.app/maamorim/730,2,https://drive.google.com/open?id=1e8PSVIg6zW4I6OSFpZPrh9L-sz9EKaKw\,https://drive.google.com/open?id=132v8botHbihO-08Isq5wOZ4r6bMFHvVr\,,,,,,,,
731,,,,,https://www.mafteiach.app/maamorim/731,3,https://drive.google.com/open?id=1ycEq36ENlCNtkgCddvFOaAeO2pFldWv5\,https://drive.google.com/open?id=1jlj41dtaibytoVNx7WgbwXmHhoIbF5zi\,https://drive.google.com/file/d/1x03aNdYpRt6675X8kR1JH7GJlCPslodR/view\,,,,,,,
732,,,,,https://www.mafteiach.app/maamorim/732,3,https://drive.google.com/open?id=1ycEq36ENlCNtkgCddvFOaAeO2pFldWv5\,https://drive.google.com/open?id=1iZIWNYqUazchqFsuOO8z8tgsoTvp3k2a\,https://drive.google.com/file/d/1x03aNdYpRt6675X8kR1JH7GJlCPslodR/view\,,,,,,,
733,,,,,https://www.mafteiach.app/maamorim/733,2,https://drive.google.com/open?id=1z_h3Y-wQwHP8IOkQXNusW87rHhRsalFa\,https://drive.google.com/open?id=1TImLyK89PfreAFGw0TZTnXAc1y5jjwjX\,,,,,,,,
734,,,,,https://www.mafteiach.app/maamorim/734,2,https://drive.google.com/open?id=1WDGDQHaq-o2JZUEDNv3JrcuWxoiXhUDK\,https://drive.google.com/open?id=1v7ZNE9rnN1OFRjt0yLIeWkag3kML9f6j\,,,,,,,,
735,,,,,https://www.mafteiach.app/maamorim/735,1,https://drive.google.com/open?id=1LPvzUjm3MUeJos5FjOwYgxr1MLrXGEWh\,,,,,,,,,
736,,,,,https://www.mafteiach.app/maamorim/736,1,https://drive.google.com/open?id=16nnJymOOzis7I0C9HLJ2cGmTUQzAZ64i\,,,,,,,,,
737,,,,,https://www.mafteiach.app/maamorim/737,1,https://drive.google.com/open?id=1xKx55kH1TS8l58oQHHiPcG1FIEllWLbf\,,,,,,,,,
738,,,,,https://www.mafteiach.app/maamorim/738,3,https://drive.google.com/open?id=1B3JhbGk-FqMNEE9XGG02oRqWtJ7Bo-e1\,https://drive.google.com/file/d/1twW_00wVCyKJXuslinyO3bJT8VgK2azz/view?usp=sharing\,https://drive.google.com/file/d/1M_Bb84nMiGT8hu2syft30gxVJLueBVTD/view\,,,,,,,
739,,,,,https://www.mafteiach.app/maamorim/739,1,https://drive.google.com/open?id=133yzwOJ8pBkUnfTKIw5Aud9Oru67RrMI\,,,,,,,,,
740,,,,,https://www.mafteiach.app/maamorim/740,2,https://drive.google.com/open?id=1pRNohw5jHOLTckEjrU_qo2O5HJUB__Xu\,https://drive.google.com/open?id=1HudfeuKOj41q2LFmL5qRUeWhZyYr_xeG\,,,,,,,,
741,,,,,https://www.mafteiach.app/maamorim/741,1,https://drive.google.com/open?id=1Eb76LXFvKgzA8TSFmQ6qD1xf5-OQjGTr\,,,,,,,,,
742,,,,,https://www.mafteiach.app/maamorim/742,1,https://drive.google.com/open?id=1Xz4nLEFq0JjGTbzlL4SiMQEDaJZBb_tx\,,,,,,,,,
743,,,,,https://www.mafteiach.app/maamorim/743,1,https://drive.google.com/open?id=1AbAxAwV95U5Wx_oXlQkdqGZsgXMD_tna\,,,,,,,,,
744,,,,,https://www.mafteiach.app/maamorim/744,1,https://drive.google.com/open?id=1tew_Eturr9hVgEHG1SzMbZD5dyE4YXnR\,,,,,,,,,
745,,,,,https://www.mafteiach.app/maamorim/745,1,https://drive.google.com/open?id=1_bgOoexW4zpk5k1pSRDds5wvaIu1mMEJ\,,,,,,,,,
746,,,,,https://www.mafteiach.app/maamorim/746,1,https://drive.google.com/open?id=13uphdqgQYGDhL8q170IeuER94zaf3XPF\,,,,,,,,,
747,,,,,https://www.mafteiach.app/maamorim/747,1,https://drive.google.com/open?id=160VYtBPscwz91ErK4ipQzoIK0SQVVS5k\,,,,,,,,,
748,,,,,https://www.mafteiach.app/maamorim/748,1,https://drive.google.com/open?id=1s12Cl-9--CLTrNzvdIgB4OOwvrVVRXFH\,,,,,,,,,
749,,,,,https://www.mafteiach.app/maamorim/749,1,https://drive.google.com/open?id=1KH9tOwyzyYyhVcImlJNbXNasPXVtf9HD\,,,,,,,,,
750,,,,,https://www.mafteiach.app/maamorim/750,1,https://drive.google.com/open?id=11Q4qHCXQmjeV38BaCheLZmcYZwkcorQn\,,,,,,,,,
751,,,,,https://www.mafteiach.app/maamorim/751,1,https://drive.google.com/open?id=1dXJ68F_3IW69fy3cq6Pqm9P9RdmRnHMu\,,,,,,,,,
752,,,,,https://www.mafteiach.app/maamorim/752,1,https://drive.google.com/open?id=1B-FILxW5ibcQ_7kV7tIYxPIWj6BjwI7r\,,,,,,,,,
753,,,,,https://www.mafteiach.app/maamorim/753,2,https://drive.google.com/open?id=1C-_CN7-shqCcnuBYGnpHzYgmWkq3aGqd\,https://drive.google.com/open?id=1d19kl4kLMCMvWhzHkUofyiAmGzaRlxwf\,,,,,,,,
754,,,,,https://www.mafteiach.app/maamorim/754,1,https://drive.google.com/open?id=1VJpMlozNPrV9tGvetY8EarTLc246_pQ2\,,,,,,,,,
755,,,,,https://www.mafteiach.app/maamorim/755,1,https://drive.google.com/open?id=1ZcY2_xd-U0z11bo-gEp4nK6cXQBrmZI_\,,,,,,,,,
756,,,,,https://www.mafteiach.app/maamorim/756,1,https://drive.google.com/open?id=12G0IHVAaPa8LxIkWxYWlyr8e6CyV44Yi\,,,,,,,,,
757,,,,,https://www.mafteiach.app/maamorim/757,1,https://drive.google.com/open?id=1LUgGEuS1gcokhXk-Gp_HMCjiFMEjIomL\,,,,,,,,,
758,,,,,https://www.mafteiach.app/maamorim/758,1,https://drive.google.com/open?id=1RYfkS4rRB6L0Aug3y6Su8Tbu95TkVePR\,,,,,,,,,
759,,,,,https://www.mafteiach.app/maamorim/759,1,https://drive.google.com/open?id=1Vmw0PiR05uxT43PteaCYiZiN1aKdrfF1\,,,,,,,,,
760,,,,,https://www.mafteiach.app/maamorim/760,1,https://drive.google.com/open?id=1jFniTCFb05gmMWqmc9DGpqAjtohbm24y\,,,,,,,,,
761,,,,,https://www.mafteiach.app/maamorim/761,1,https://drive.google.com/open?id=1z4VQIcgB3W-mh0krM85q_PTm8gqro9tB\,,,,,,,,,
762,,,,,https://www.mafteiach.app/maamorim/762,1,https://drive.google.com/open?id=1u4uHdA2MRFiQzyqzxxgWrc2JHRkQHIN3\,,,,,,,,,
763,,,,,https://www.mafteiach.app/maamorim/763,1,https://drive.google.com/open?id=1swA7YS7Yo3vahMSyXnXXC7z09sbUadII\,,,,,,,,,
764,,,,,https://www.mafteiach.app/maamorim/764,1,https://drive.google.com/open?id=17RBoV13ru-gBWJBt901JmHANa_4nvl_Y\,,,,,,,,,
765,,,,,https://www.mafteiach.app/maamorim/765,1,https://drive.google.com/open?id=11J2wW0bAMOMwHuYNhkGLhqwJCJagN2G9\,,,,,,,,,
766,,,,,https://www.mafteiach.app/maamorim/766,1,https://drive.google.com/open?id=1E2VcU1oShE-890lI71bGXUwRRRMqtlXk\,,,,,,,,,
767,,,,,https://www.mafteiach.app/maamorim/767,3,https://drive.google.com/open?id=1W9WVvqi3-aCYRWJo31IoQ0GU3di86DIn\,https://drive.google.com/open?id=1NtKxNsom3sn7zHNm61xdMPs7baGITHyH\,https://drive.google.com/file/d/1idDRRmzoFUp0pbSUtyXO_OqOaPJlkq5m/view\,,,,,,,
768,,,,,https://www.mafteiach.app/maamorim/768,2,https://drive.google.com/open?id=1uWMPW72hPs_9zlnK5nY3FK5qMr1GCcN7\,https://drive.google.com/file/d/1I_26B3sUMCv-6RiYfXokBljSukn8MW6U/view\,,,,,,,,
769,,,,,https://www.mafteiach.app/maamorim/769,1,https://drive.google.com/open?id=1eMXCrpa9B562B131-ipcnaY5VQXkKY19\,,,,,,,,,
770,,,,,https://www.mafteiach.app/maamorim/770,1,https://drive.google.com/open?id=1-vicrbH8pejOUIKPx3c6ItcHTRFptgl2\,,,,,,,,,
771,,,,,https://www.mafteiach.app/maamorim/771,4,https://drive.google.com/open?id=1NyUIlEJmw7OIIK7GmkPYyT4juW_hRK1d\,https://drive.google.com/open?id=1FZymShrL_NY5APisWYaM6ttHtmEX7gOc\,https://drive.google.com/file/d/1KHyv8_4CmJIksrtruItKPkYTCI8txv-q/view\,https://drive.google.com/file/d/1eUNmNiwX-s0Yb9F4WfuSjMWb6axmgkf9/view\,,,,,,
772,,,,,https://www.mafteiach.app/maamorim/772,1,https://drive.google.com/open?id=1a9X7l38sRVkraAdnbURecUhNcsgJ-Yn4\,,,,,,,,,
773,,,,,https://www.mafteiach.app/maamorim/773,1,https://drive.google.com/open?id=1cbBp4UsyokHiE6TOHRGw2WmZuDJ8DOk6\,,,,,,,,,
774,,,,,https://www.mafteiach.app/maamorim/774,1,https://drive.google.com/open?id=1fRPDjYcUxCggnYvl_dZtopnCFtxAjksc\,,,,,,,,,
775,,,,,https://www.mafteiach.app/maamorim/775,3,https://drive.google.com/open?id=1jn2YXljSSqFGs2NwQqHywArPIm2Vi7_O\,https://drive.google.com/open?id=15NZ42WirJSrcp_MpSEjLr6W3iVfkKpOO\,https://drive.google.com/open?id=1k1c0vA8dQle3tJxt2PO8JSLfJXdnOCLH\,,,,,,,
776,,,,,https://www.mafteiach.app/maamorim/776,2,https://drive.google.com/open?id=14OOoEBas_9iS91w60gpoax0FWYBMmGhe\,https://drive.google.com/file/d/1UEsggwYj_zfPbltVGZr8cKDHjPX76tTF/view?usp=sharing\,,,,,,,,
777,,,,,https://www.mafteiach.app/maamorim/777,1,https://drive.google.com/open?id=12MgnJ2mu6CgWvtqUPG3EMGSJ39xbT07r\,,,,,,,,,
778,,,,,https://www.mafteiach.app/maamorim/778,1,https://drive.google.com/open?id=1Qt3ScfSMB3sK1gzarpIrdzv-106MGqdA\,,,,,,,,,
779,,,,,https://www.mafteiach.app/maamorim/779,0,,,,,,,,,,
780,,,,,https://www.mafteiach.app/maamorim/780,1,https://drive.google.com/open?id=1Nw_V0U2vWFCevC1V18XHZ9fmt8M0J0Gy\,,,,,,,,,
781,,,,,https://www.mafteiach.app/maamorim/781,1,https://drive.google.com/open?id=1nCi1MHd0SlhnH0bj4b11DJ7ZGR5Pnfwu\,,,,,,,,,
782,,,,,https://www.mafteiach.app/maamorim/782,1,https://drive.google.com/open?id=1NKgzJL7epd5xoJD9Ot_hpVyJQjOBPLX2\,,,,,,,,,
783,,,,,https://www.mafteiach.app/maamorim/783,2,https://drive.google.com/open?id=1vrdG19jINrGOkmIdnjc-BxdWZQwQAg1a\,https://drive.google.com/open?id=1_VmX0n8sTcpREZXKQGmN5h5J5QEBl5cN\,,,,,,,,
784,,,,,https://www.mafteiach.app/maamorim/784,1,https://drive.google.com/open?id=1sFxc8pIfe5R1SnnYFD-6SqU5et6-pP-E\,,,,,,,,,
785,,,,,https://www.mafteiach.app/maamorim/785,1,https://drive.google.com/open?id=1P3TzDjfEo_CFvIvMBE3oP4xtF4WCaO0H\,,,,,,,,,
786,,,,,https://www.mafteiach.app/maamorim/786,1,https://drive.google.com/open?id=1hT-11U86ve9VXV02pYtG2fi8ktI62a89\,,,,,,,,,
787,,,,,https://www.mafteiach.app/maamorim/787,1,https://drive.google.com/open?id=11QCveOIu55JqZgzs9w2ukjWmvEby9RqQ\,,,,,,,,,
788,,,,,https://www.mafteiach.app/maamorim/788,1,https://drive.google.com/open?id=1---K_L7osiAY6OeXNC7E4S5QF8EPpfIB\,,,,,,,,,
789,,,,,https://www.mafteiach.app/maamorim/789,1,https://drive.google.com/open?id=16va0dmQLsZBUTLohhfJIWhSfaZDO0VvJ\,,,,,,,,,
790,,,,,https://www.mafteiach.app/maamorim/790,1,https://drive.google.com/open?id=10XhLbcPsSqYK4QDPXfPp_BNrvNDiDbNH\,,,,,,,,,
791,,,,,https://www.mafteiach.app/maamorim/791,1,https://drive.google.com/open?id=1OW7jPUTp1x_MoDOA3B2T9cxq8QYAdTli\,,,,,,,,,
792,,,,,https://www.mafteiach.app/maamorim/792,1,https://drive.google.com/open?id=1ZyRVpjYEreUBPGshr8e4DOG-5xnrgkbE\,,,,,,,,,
793,,,,,https://www.mafteiach.app/maamorim/793,1,https://drive.google.com/open?id=12ZLmgxF9zHBF-Pg1IJwzCOKn6L0nKBWC\,,,,,,,,,
794,,,,,https://www.mafteiach.app/maamorim/794,2,https://drive.google.com/open?id=1wkU5FgBuahHl5k64C5ZDCJ3-AYxaoXZQ\,https://drive.google.com/open?id=1wh6wdMg-zteHpvoHt8CTlSIonIrsIw-5\,,,,,,,,
795,,,,,https://www.mafteiach.app/maamorim/795,1,https://drive.google.com/open?id=1Ovo7pC_5WjMS_EZUuZw45SNzxS5j1MwH\,,,,,,,,,
796,,,,,https://www.mafteiach.app/maamorim/796,1,https://drive.google.com/open?id=1tDCCS7qgybocCOhY7zL9pRiyJPHG_LGj\,,,,,,,,,
797,,,,,https://www.mafteiach.app/maamorim/797,1,https://drive.google.com/open?id=1chTInV9UrOef6hPlE3rnqriyNOxBAejq\,,,,,,,,,
798,,,,,https://www.mafteiach.app/maamorim/798,1,https://drive.google.com/open?id=1ZcMh3L-f21vAq7KCYYLR6C5UHRZX9GAI\,,,,,,,,,
799,,,,,https://www.mafteiach.app/maamorim/799,1,https://drive.google.com/open?id=1CAC1EB3QHS3pwAOBBSqy-0jGkBN0Xbe_\,,,,,,,,,
800,,,,,https://www.mafteiach.app/maamorim/800,1,https://drive.google.com/open?id=1DqCQlIcVlRhj4cUe7_20OXDKV8Yxjzzj\,,,,,,,,,
801,,,,,https://www.mafteiach.app/maamorim/801,2,https://drive.google.com/open?id=1iAFU1tmpyt6Rg0sUpTGznMUoC5aC91pa\,https://drive.google.com/file/d/1NaSwjPQBmJot52Mj_IQWyrUJNzETJeoO/view?usp=share_link\,,,,,,,,
802,,,,,https://www.mafteiach.app/maamorim/802,2,https://drive.google.com/open?id=1aVeHL0-HLZPZQp8hZweN5WlVMW6NMl7J\,https://drive.google.com/file/d/1IUKNQyRcACTZLcPBfycuf4TUrUZLmh6_/view?usp=sharing\,,,,,,,,
803,,,,,https://www.mafteiach.app/maamorim/803,1,https://drive.google.com/open?id=19h-krt9JlqxeRv78W1afdMXUxw8s4n0_\,,,,,,,,,
804,,,,,https://www.mafteiach.app/maamorim/804,1,https://drive.google.com/open?id=1tqHciL54zZJnfXFoMHihDkqzVA6sbggO\,,,,,,,,,
805,,,,,https://www.mafteiach.app/maamorim/805,3,https://drive.google.com/open?id=1Nm4SK5pO_l3Q_K1QR5p9cAAjsvllQ5xV\,https://drive.google.com/open?id=1n22pgRgB3taZWnM8qucsMYp_cqkZZtUr\,https://drive.google.com/file/d/1CDwwDhUkjk38_Ju99b_SA1d19vmvX2_o/view?usp=drive_link\,,,,,,,
806,,,,,https://www.mafteiach.app/maamorim/806,1,https://drive.google.com/file/d/1nXksQu0FXSj18HXNDwEksU94lIo5SHUy/view?usp=drivesdk\,,,,,,,,,
807,,,,,https://www.mafteiach.app/maamorim/807,1,https://drive.google.com/file/d/11mmhA0tWRKjHlP6zIGvsVHvhqrWoTR9t/view?usp=drivesdk\,,,,,,,,,
808,,,,,https://www.mafteiach.app/maamorim/808,1,https://drive.google.com/file/d/15ADUniF7NqC3wZGDGxeYsZ9ee-vRROQs/view?usp=drivesdk\,,,,,,,,,
809,,,,,https://www.mafteiach.app/maamorim/809,1,https://drive.google.com/file/d/1uNECbyfgsNZeL56ws4AWxGAUOeVURwCb/view?usp=drivesdk\,,,,,,,,,
810,,,,,https://www.mafteiach.app/maamorim/810,1,https://drive.google.com/file/d/1GOFJtybS8xpPYxH611ywn-xaP_gTtghY/view?usp=drivesdk\,,,,,,,,,
811,,,,,https://www.mafteiach.app/maamorim/811,1,https://drive.google.com/file/d/1-1RfwMgJrwz0NaJKWPtnoo8MQaXcUzXI/view?usp=drivesdk\,,,,,,,,,
812,,,,,https://www.mafteiach.app/maamorim/812,1,https://drive.google.com/file/d/1MI3hCq9JXfhlXENJycV4Zq8iw3S_bGNE/view?usp=drivesdk\,,,,,,,,,
813,,,,,https://www.mafteiach.app/maamorim/813,1,https://drive.google.com/file/d/1UpR-6jfUg5Et09ZzkHwpSc0PUeHqonnj/view?usp=drivesdk\,,,,,,,,,
814,,,,,https://www.mafteiach.app/maamorim/814,1,https://drive.google.com/file/d/1_xRczKLfmjuAQilXox672DXDqCqijo2W/view?usp=drivesdk\,,,,,,,,,
815,,,,,https://www.mafteiach.app/maamorim/815,1,https://drive.google.com/file/d/1XaVKf-QoVzh20OWVfmwCsj6ijP01OVQ4/view?usp=drivesdk\,,,,,,,,,
816,,,,,https://www.mafteiach.app/maamorim/816,1,https://drive.google.com/file/d/1KaZP1izhLcqv_DUq12Knp2yjcPk3OO-v/view?usp=drivesdk\,,,,,,,,,
817,,,,,https://www.mafteiach.app/maamorim/817,1,https://drive.google.com/file/d/1RdrO8k2Hev_Oq-86C9Kcy7S3le0J9cSd/view?usp=drivesdk\,,,,,,,,,
818,,,,,https://www.mafteiach.app/maamorim/818,3,https://drive.google.com/file/d/1nH0LAcFxqLLvzJ6CuHdR6YUwxaXwFYdu/view?usp=drivesdk\,https://drive.google.com/file/d/12pqlRca2XNXcy1GzXHuhGJNZ-M0dj8Au/view?usp=sharing\,https://drive.google.com/file/d/1xovIjVEL1xAvCJWYAAqq1WusMbpPdyZ5/view?usp=drive_link\,,,,,,,
819,,,,,https://www.mafteiach.app/maamorim/819,3,https://drive.google.com/file/d/1z38erGcxlFmLxoYD4ylgZ9UuAl8YMysE/view?usp=drivesdk\,https://drive.google.com/file/d/1N3YsD5HJvZxebA44vkgNlqFFbdAu9OaM/view?usp=sharing\,https://drive.google.com/file/d/1xovIjVEL1xAvCJWYAAqq1WusMbpPdyZ5/view?usp=drive_link\,,,,,,,
820,,,,,https://www.mafteiach.app/maamorim/820,3,https://drive.google.com/file/d/1pg1-AGk72QneVY2l9MbHOMnzpTCHAVMI/view?usp=drivesdk\,https://drive.google.com/file/d/1mReBSWLmmnbRZZ0ow8x-UeuRE_Go3cLC/view?usp=sharing\,https://drive.google.com/file/d/1xovIjVEL1xAvCJWYAAqq1WusMbpPdyZ5/view?usp=drive_link\,,,,,,,
821,,,,,https://www.mafteiach.app/maamorim/821,3,https://drive.google.com/file/d/1gJKdJoU4pSk-p_8R2v_ZzPKIWKTnneO1/view?usp=drivesdk\,https://drive.google.com/file/d/1TaPaxTOiP28xzUWtF6NF358FtJ0BYdHh/view?usp=sharing\,https://drive.google.com/file/d/1xovIjVEL1xAvCJWYAAqq1WusMbpPdyZ5/view?usp=drive_link\,,,,,,,
822,,,,,https://www.mafteiach.app/maamorim/822,1,https://drive.google.com/file/d/1yu6zQ-RVp52W5DnoxKw1tt5b5BU1eFyb/view?usp=drivesdk\,,,,,,,,,
823,,,,,https://www.mafteiach.app/maamorim/823,2,https://drive.google.com/file/d/1gidQ81TEKF08kufSGNFp48aOv_jfSfhV/view?usp=drivesdk\,https://drive.google.com/file/d/1qzKB4pvUJBs8AYPtbwFsF73IYckUwYa_/view?usp=drivesdk\,,,,,,,,
824,,,,,https://www.mafteiach.app/maamorim/824,1,https://drive.google.com/file/d/1qzKB4pvUJBs8AYPtbwFsF73IYckUwYa_/view?usp=drivesdk\,,,,,,,,,
825,,,,,https://www.mafteiach.app/maamorim/825,1,https://drive.google.com/file/d/1Fy9J0IE_c_1Zl-rFaOl96ZJwaj9G6zNd/view?usp=drivesdk\,,,,,,,,,
826,,,,,https://www.mafteiach.app/maamorim/826,2,https://drive.google.com/file/d/1BarL0qoFPG3liy5uYyQu_oiN1oF1LUtP/view?usp=drivesdk\,https://drive.google.com/file/d/1M_Bb84nMiGT8hu2syft30gxVJLueBVTD/view\,,,,,,,,
827,,,,,https://www.mafteiach.app/maamorim/827,1,https://drive.google.com/file/d/11FKy8T8uHarSg18uf4ZHZtGdPfHU2R25/view?usp=drivesdk\,,,,,,,,,
828,,,,,https://www.mafteiach.app/maamorim/828,1,https://drive.google.com/file/d/1pg8lxLG4k42oc7wWD5bDvsvrw-c1r1a1/view?usp=drivesdk\,,,,,,,,,
829,,,,,https://www.mafteiach.app/maamorim/829,1,https://drive.google.com/file/d/1YJ0lUz95Y1_2korhGPFqVdjCahdyHbyx/view?usp=drivesdk\,,,,,,,,,
830,,,,,https://www.mafteiach.app/maamorim/830,4,https://drive.google.com/open?id=13gdxC9yFgJ5kWZJDKtY8HXVTLeOwIz3W\,https://drive.google.com/file/d/1iec1QzTKH7M1BnN1S7tUFIWSpa3QGeaS/view?usp=drivesdk\,https://drive.google.com/file/d/0B_UwzYOTIwDTRmFQZTRmZXY4UVU/view?usp=sharing&amp;resourcekey=0-BVQZryWDJjaXmHTESoLYPw\,https://drive.google.com/file/d/1DzIwkeOvFweaKfDtLJtQvXKgn3o71cSR/view\,,,,,,
831,,,,,https://www.mafteiach.app/maamorim/831,2,https://drive.google.com/file/d/1AVtPH6mp9K07UV38pCKFGqIL2FM3XlL0/view?usp=drivesdk\,https://drive.google.com/file/d/10ov5PFm9HxymqZyp2YKuxBts35_HkixP/view?usp=drive_link\,,,,,,,,
832,,,,,https://www.mafteiach.app/maamorim/832,2,https://drive.google.com/file/d/1YHJop-hpj-evZ_I_ODpICw5xrtgVJ2LO/view?usp=drivesdk\,https://drive.google.com/file/d/1-JA-kg7-zDqYYLidHY9Xd3Oi4TE8Q78S/view?usp=sharing\,,,,,,,,
833,,,,,https://www.mafteiach.app/maamorim/833,1,https://drive.google.com/file/d/1Fi3ETmXuEiQzgaVYmOwdbjyTxZXcpEPS/view?usp=drivesdk\,,,,,,,,,
834,,,,,https://www.mafteiach.app/maamorim/834,1,https://drive.google.com/file/d/1Dib_wB2YCrzoVl8afSehHqAmu0w0PTgu/view?usp=drivesdk\,,,,,,,,,
835,,,,,https://www.mafteiach.app/maamorim/835,1,https://drive.google.com/file/d/1ITZ76JeXOfbPY2mJNJwdB9OwrNzaOAdW/view?usp=drivesdk\,,,,,,,,,
836,,,,,https://www.mafteiach.app/maamorim/836,1,https://drive.google.com/file/d/1DLRJF9OFv8mIFm-W3dc7LsVtFCuCtfmn/view?usp=drivesdk\,,,,,,,,,
837,,,,,https://www.mafteiach.app/maamorim/837,1,https://drive.google.com/file/d/1ESv_x8MATHwo7DEvX8G6zxDzo-avv1IX/view?usp=drivesdk\,,,,,,,,,
838,,,,,https://www.mafteiach.app/maamorim/838,1,https://drive.google.com/file/d/1vFYuBlEbGnOA8Y5girB_fU6x85uqluO_/view?usp=drivesdk\,,,,,,,,,
